loan_uuid,Max_Days_in_Arrears_TRAD,Max_Utilization_TRAD,Unique_Loan_Count_TRAD,Cashflow_Volatility_Ratio,Avg_Payment_Speed_Days,Partner_Risk_Score,Days_Active_Platform,Default
d56afb74-9c12-437a-9b5e-b330dd0a5217,6,0.22848184086078582,3,3.8319044577469903,10.57970835591238,0.16972314436403632,90,0
8f522e8a-88dc-496b-bf16-0b51c3115b27,19,0.09980554209051405,4,1.9705780830532298,8.155579485435908,0.3045756384459069,92,1
c0bdd183-2d12-4e3d-9522-0fc75cd0bcbf,28,0.43397943108119175,1,4.148630542609334,3.812054180668923,0.14382943372124463,79,1
b1acb7cb-ab42-4e64-a75f-1f4a8b49ebfa,14,0.12698995467388863,1,5.351697095326343,10.490376712440444,0.11582235046827337,84,1
2d7b399e-49f9-43c8-9cf3-fdd05b0956dd,10,0.4378587211497232,3,1.226325683626729,13.462888439687212,0.25622595075331217,62,0
9840c17b-9bfb-4b29-9ec8-55ad56e6b965,7,0.7323661575453305,1,4.441786640430291,7.761786622874835,0.06350573701884986,81,0
fcf6fd1d-e09f-4fee-8ea1-7304328631e8,28,0.683705244510274,3,0.9647537486735089,10.757883931732215,0.1587072762021752,89,1
ab2be12a-301c-4aa5-bc1e-a74614a36700,20,0.2811800263649934,3,12.13877057269356,8.194847643283929,0.03236416259262551,83,1
b61c24eb-77bb-4d6f-9086-cbe65445c041,6,0.6740887866976856,4,2.951000405177626,10.991167941783072,0.24347647122176327,81,1
00646766-bd2f-4e0b-ae6f-6608aef9354f,25,0.9277844187686773,2,3.624102854843556,11.904466994620545,0.5765380363395651,94,1
e43bafce-2940-44fd-a6f4-a39a23aad385,18,0.3481768626978306,3,4.729800753127092,7.920822307038262,0.20621148771374512,85,1
6beb4951-b326-4fa0-a808-eb78a8f8a86b,22,0.329790034543909,4,2.3245004868157624,5.878647348156337,0.01403216846814875,79,1
31266b3d-7fb6-4cd4-95a8-219fd9d2dcbc,10,0.5718672128305355,4,4.095714934619236,6.546412029849558,0.6230496451753497,70,1
6c4c518e-7190-4865-b464-da9147c487f9,10,0.24625630921644437,4,2.249889497725421,13.841868117387147,0.1578511996680647,65,1
7607b1e1-d2fa-4a38-83d8-38ec0b425dd4,23,0.6519273490522717,2,5.37733990679798,7.114057432882873,0.5043737219056093,88,1
56910772-e086-408f-8adb-752434322502,20,0.8324295089018086,1,10.141143214270897,7.938643599324514,0.3891268991104955,76,1
c15ef38a-c4f8-4cc7-ae31-d6f943451763,3,0.4598591865935335,3,3.1587693729885022,10.127219224147845,0.10052549095873319,98,0
902db921-b37e-4f3b-864a-34c646b33f2b,7,0.679827817603454,3,3.576962372049077,7.140217725107583,0.48814265008791835,77,0
a6b155c5-e445-4686-be62-6572d38fe302,23,0.6522335384591124,1,5.220577218757487,16.575017485211,0.26184075583369554,65,1
125ece3c-b690-4e52-8bb1-fd77dbf88c08,2,0.039626896285741925,1,2.6770697044180864,8.588941709947456,0.0015208359105342746,84,0
758cfdf7-6491-4269-a85b-8066c6aa5e0c,21,0.18423287888060066,4,1.858269184446721,11.083732918491128,0.11015148719949838,85,1
e93c9ad9-3eea-467f-939c-7c1b980f2567,20,0.8936364718163118,4,1.5792286393138038,7.017268330227644,0.3288401714601539,89,1
b24203e3-d02f-4f9b-af7b-0dba74029bdd,1,0.9389532552176543,1,1.4351083837757943,10.343400606561918,0.3461593218759056,88,0
b128600c-a474-4761-ab56-db73a7ad1a7c,23,0.7806592002712662,3,4.1699811525570585,9.089706839074774,0.24907058358629305,76,1
301b6387-864a-42a3-bee5-20a6f488b424,11,0.9213269001793669,1,0.1295369624655261,5.626894876086713,0.15603353275915435,83,1
50499eb8-2f2b-4b82-9f32-bf49f5cf1be0,29,0.30684250226765625,1,1.3994262090442458,10.525724155623134,0.1378765941220347,73,1
fa1dee3e-8e65-48b2-b37f-0fe889c41490,5,0.24846326080726797,2,1.9006249087012024,5.180157250398945,0.153563495522451,66,0
d3a16f04-fa94-48a3-8393-fb7332f9ef34,1,0.3849158873729595,2,4.092951014076201,12.281173870736012,0.2709891350605826,73,0
eee91b14-2c45-499e-ac12-02268c71b7cb,27,0.056286656551902396,4,0.9393680835823415,2.481873890417284,0.12035824040403564,75,1
1f055d1c-c1f0-411c-a4c0-fd64b22baa16,20,0.8100617474222864,4,7.155510099617342,13.924958177705886,0.3796083589447895,76,1
3396e720-9303-451b-9a26-d5ce3c772aec,0,0.9841913096299622,3,0.8409409765098572,14.97076899626182,0.22553423270475467,80,0
49af44b5-4705-4bad-8846-8040868790bc,11,0.8242052631441732,1,2.473942142139046,8.21206265954121,0.0009487738811673497,75,1
715304fe-5596-42e8-9d40-f902fcb6d7cc,25,0.5554203595176956,1,5.06635886318621,6.30502340110716,0.21284253289106211,78,1
0a0867cc-147a-41a9-9861-03b70e01ba2f,21,0.2959866885124669,2,1.9650910087369267,5.705642393606719,0.06009841332322275,74,0
618108fa-fbfc-423b-9815-6d8186065234,28,0.19850019065503705,3,1.9478127014007596,10.81879893126635,0.09641071887302397,81,1
70c2d5bb-a90c-4764-ad98-b8cc928c69a2,11,0.3646988089248634,1,8.367440084970351,7.668308665298861,0.06349174660709675,71,0
57c278bd-c509-47f3-85e6-2a56d01db20b,24,0.6673025600186581,3,0.9967329160101814,8.848541891285846,0.008407267284596133,74,1
c4a31ec6-43b0-4d7d-9090-f02c7e7c11c2,16,0.44761449398528286,2,3.238929859602659,10.590807308662995,0.07598020808119464,84,1
2e1f435e-2901-45bc-8f3c-210a7facc11b,26,0.9341257602644016,1,1.2560002286237713,6.826478343357087,0.006996546202917832,71,1
ac671904-f155-442d-afc6-3febda199fb5,26,0.8543661226227667,2,5.153989007314443,10.564841509207339,0.40769237663581265,66,1
d2090291-db3b-49f0-bb3b-7d6c222524e4,9,0.10329821534693606,2,1.86183986366958,13.111811337645987,0.11674662511316966,72,0
1abd23ec-1302-4219-8db4-2f7410a9d5f6,27,0.13239369866182427,2,4.283162228079597,9.701825157621238,0.16527628128178035,76,1
0c2277e0-c07d-4786-8b28-b55b14d1ef00,27,0.6765629461148107,1,1.8738650685442857,7.766156864134304,0.1531027060791475,103,1
12cc1423-796b-4c68-94b0-5a90361edc29,15,0.231537621590374,3,1.1586471353016339,12.49413761801424,0.19301999524642124,79,1
6cbeb9af-dc1f-4d83-9107-6bd833c68f9f,14,0.7912388471347395,1,4.7903050502129005,7.098770249625179,0.3957032325312211,65,1
9407246c-acb0-46d3-bb69-db0db7679166,29,0.5917667841840268,2,1.1866826001402087,12.145316368108816,0.012621064189359071,96,1
fbb140ec-2497-4b78-853f-d5e2c70845e3,29,0.23060069720561668,4,2.790031448168342,12.351760789224057,0.11917723784303332,73,1
cbdc6b01-d3c2-49d1-9728-1c29585fe060,14,0.4792081106831106,3,1.913775806766207,11.489505981601114,0.0750092722688276,79,1
e120885c-0403-47db-99c1-9b99ffa6ff8b,29,0.40667021607466636,4,2.1554149890238956,6.954576676433736,0.10632753326015136,75,1
f5db4420-ac63-4dfa-9896-a7da00747360,18,0.8732861998302153,2,4.213886464181929,6.972762668969296,0.25397963539164214,75,1
52239a23-2a33-4bd0-8187-60d8624647d1,11,0.033130312502073225,1,8.577518911783782,7.332438336157903,0.09066579692989715,69,0
d5655513-17c5-4cff-beb7-74712db1fa90,22,0.8959480465763231,3,2.933355647336148,11.047402860367662,0.025122401183955964,90,1
01e03541-8a39-4b0c-b963-a5014a1d8bf3,19,0.6524306001968635,4,4.137906113730655,12.419933805870539,0.12251439326145104,99,1
9c0bf90e-1a85-41b5-beed-78c429fc39ea,24,0.7378006493608303,1,2.0334778221589,5.395925688144268,0.22731767117570453,91,1
acf16898-bbcd-4efb-84da-a54fa411d562,2,0.3604855929241102,3,3.4703089612660545,14.464982264911605,0.14307122137430872,89,0
5c5afa1a-ed34-44ae-8b1f-f4cacc9d96b4,4,0.6286111946031953,2,5.1272600177014045,11.70305116635104,0.40647590056310673,82,0
574dafcc-cbb9-4b50-9141-ceb8484be72c,18,0.588897677547315,2,2.2535073211308556,10.206670711350663,0.13210700566369246,88,1
87eb6b0d-3f4b-4aec-ba96-8054e90fbc54,6,0.5376683508299136,2,3.548270607404736,8.801178675657951,0.17874956485347718,59,0
4aaf0efd-474e-413a-98c3-c0c39ec8377a,20,0.7860809898491791,1,3.824152559669738,14.013798463149715,0.051830676960378276,82,1
7890290d-298c-48af-ac97-e22683f1b8d1,8,0.5563152253001088,1,2.0750409835440515,12.704993173413557,0.1496441608794603,71,0
9bf1fb63-9488-4ecd-8a89-393b44302f63,6,0.8572400923702977,2,2.4163089375503484,13.56426337072946,0.30966715312696413,82,1
96b88552-772f-424b-a4cb-0c66dd01c1a7,17,0.2333988549232288,2,2.187610057221979,10.238438001753044,0.10731927166027143,73,1
161c77f8-c598-481c-828a-57da4c1ca95e,3,0.8061766063827281,3,9.164826450500874,14.158137454677778,0.21614026611570553,82,1
8cd14bfd-8c1f-44e2-b7ec-6951a19291ad,24,0.18013346005198094,4,2.634342030061566,6.499503888670656,0.15633554449136952,73,1
12fe6d14-e05e-43a8-bb63-1f1e56a7ebcb,27,0.813304674177011,3,1.9848816729491516,12.315885855489423,0.13629667982943586,75,1
55f73b36-84fd-4568-9977-73de2ecda5c6,13,0.9405230553097391,4,1.174903604057011,14.131310518437164,0.0013943392632788547,79,1
59cd4a64-3056-4d49-b4d5-759c98b76831,17,0.3363584481680737,1,1.402262738400096,6.933512858000068,0.08569464619259319,68,1
84eabd67-80f7-4ef6-9c8d-b773b19e6ae3,25,0.5303564276662087,3,2.7165532910608947,11.442931532975726,0.03684169783172927,76,1
990909a5-64fc-4882-be78-1aaa2ee34c03,8,0.6586706939002245,1,6.825249517129793,11.92642429399676,0.20720289966342725,82,0
f3ed308a-b3bd-49e7-8a33-2ea829ca2d10,25,0.08039219418864013,1,1.6008498134299782,9.287221896543514,0.025237540816726203,73,1
0aac4e6b-5b30-4cc1-aa0f-4c22f86c9e37,20,0.4945866374859162,4,1.0675698509840674,10.493478084809118,0.1232762085902919,82,1
bf12153b-7f53-4fd5-9582-c9a8b42075a0,1,0.3612243916116585,4,1.3201520547997125,4.019815462539712,0.25442698847831774,76,0
b4ad5f08-6d5d-4ad4-9c22-9cecdbd2bfcd,19,0.8725831756200567,3,1.0881228436919874,4.633664159770651,0.1659770819530153,81,1
fe145157-16f1-4f48-9380-df59b3ed01d9,27,0.8768028391896178,3,4.133967116159018,17.419904784967237,0.2629675738989061,77,1
812e7713-b4da-4033-b49e-46f3ff32d38a,14,0.7010787600076895,3,0.5301739751675967,5.790484714234038,0.25360687350434646,78,1
9a976aa2-9875-44ac-a956-9f891da0d86b,27,0.6560687501179058,4,2.4241814157739956,6.7485281941729,0.11386057661384795,74,1
2482c347-741b-49a2-9b11-c4fa8160b33e,6,0.7339547708165809,2,0.5202428244146761,15.328505571847653,0.11340409662612388,69,0
87b67bda-f9ee-48ea-9112-4224d59de87f,11,0.3666209141018043,2,5.204204688419528,12.805093179581252,0.08125102149667672,86,0
61a1cef1-331f-4dde-9d9a-b5732a8efec1,28,0.40511472750387484,4,2.581626256344255,14.540659555053367,0.10721009847194625,78,1
280fc31b-eadb-4e52-a75d-13e96aaf81cd,7,0.5541510181658167,3,1.1173775639437906,8.66331157300133,0.032937371756910895,79,1
8fe2b360-6919-4ca4-8c44-16d65faa442a,14,0.938090099237103,2,2.513607522852101,11.925665328054208,0.5352512763035181,87,1
de70900b-f46e-4f7f-84f2-d7e28ef2f9af,2,0.724275874245443,1,0.9084178379234882,13.872952055771687,0.34521954858517995,93,0
c3c46298-80ad-4ffe-b815-da1e83855fb5,13,0.5514382552517272,2,4.084529550395688,10.751116577956221,0.05104752757371742,81,0
f525a145-bfab-4f88-ace5-e30c86f01cb3,16,0.7706426018818178,2,7.874994572365986,10.895671272832994,0.21184113219952175,81,1
b0ae3f25-a700-42fb-b504-17ecf9596b0a,3,0.3715194219261867,4,2.2231006080206184,12.26323126264159,0.23925225253632545,79,0
726551eb-dff7-4096-8706-0fffbd6d4069,17,0.7307362344432262,4,2.2952625941669975,4.735563870889122,0.1323372630243058,72,1
b95ba3a4-9eea-4174-bec9-55800163bb94,7,0.4112655720344177,2,1.148756521352576,12.470681454821303,0.3330062592131256,77,0
5702b434-2088-433b-902f-099af18bd135,3,0.28038174560797113,1,1.321464016315628,14.007460306046521,0.06876471706058497,90,0
a0e5026f-cc4a-4294-9fd2-013255068162,1,0.6101143234747702,1,2.927325423657358,14.499710391703143,0.5736945051692102,91,0
58ca5594-a1a4-4f0e-86f9-cb50810a8323,29,0.6871906820905344,3,1.1042489287233415,12.973891979387213,0.058983579475966205,78,1
626dff60-7d26-47d5-849b-3c54bf9916c2,5,0.45983426761838464,2,2.151106615047109,8.86527050543978,0.04076326904603489,67,0
f7baa0c7-6c4b-4f6c-9a24-774c590ed9f4,21,0.5659352306241461,2,4.364139460924996,11.46827862957634,0.13778542876280217,88,1
8da755ba-af29-403a-86bb-a21ee55cff20,9,0.694372008781101,1,3.6674351588311156,10.510660925553847,0.07060377840288232,80,0
c7090e6f-8969-4ac5-8d87-c2d025f7bbe2,3,0.767942341505952,4,3.1388345238236446,7.944043464828803,0.14964551731351247,83,1
fa4e3bd7-ed81-431c-a8da-7f91ea8e6aa1,21,0.8956759076039931,2,2.8695492221498804,9.424386519026028,0.021104829264157864,78,1
1a982bc9-d2f4-47ad-bd0d-849df8206f6d,28,0.35518966205806385,1,6.519187381059197,7.154852348988205,0.25315288938661823,82,1
3412b52d-bb99-4cf8-acf6-377d44c97993,17,0.9515257755997409,2,1.9056272559575422,8.630496520606139,0.05646003956448288,92,1
c8fbddf1-b146-45f3-a30c-38494c1c4efa,25,0.6376425303129645,4,1.409446117917704,9.378443432575235,0.009222770754681498,80,1
7d779ea3-b86d-4c44-bdbd-c423d1fef97a,11,0.7879141808162489,3,0.7222938122203004,11.209338831894682,0.04901031450259788,93,1
bc6ffa7a-9802-4e23-b49a-fca518e3a61c,1,0.7000692744379569,4,1.842141871595528,8.689527510638436,0.007498208001894966,81,0
cd939958-7898-4375-aacb-0ca06a97db28,9,0.20636615362305824,4,2.4466107146649367,7.133430130039008,0.02412553781851008,75,0
2eb3a6da-9b80-404e-94d3-0b33efdd64dc,29,0.0723669446258195,1,2.6280455895927335,5.786009167199598,0.028906457098869427,88,1
73c69fbe-7f03-46c4-93f0-cd106dac7dc8,3,0.7265601775541022,1,3.1561220696175365,9.64717428874744,0.41511244192316193,86,1
29c08287-0ebe-45c7-8b41-a8690e33e2d7,13,0.511541615126782,4,5.484276741671507,11.326884709113727,0.035317680003211796,61,0
2cca6ab8-47b5-4de0-875d-4415152993be,15,0.7025111550399162,1,3.1043537003221013,6.215564574143475,0.07030448626905064,77,1
a393b205-4f46-4d58-bdd4-1bc84fd1d0fe,14,0.47736596111154433,4,1.2287802016708835,6.28581160204716,0.021242537657071552,91,0
e799b061-2298-4eed-93f1-435a29ba17b6,7,0.31292228589608756,4,3.4124169952135865,11.973727967233792,0.010780615114011823,73,0
2eebe75e-b247-4a52-bf6c-af0b957ab99c,13,0.2857328913503087,2,0.7445214401120206,11.381027985035939,0.1626141153525623,75,0
7057e992-589d-493b-b043-94c76facec10,22,0.7308015987391242,4,3.1043240625112887,6.365697527874309,0.05573873962140448,87,1
1663124e-bf5c-439f-8171-5c558fa6c7ba,27,0.27750330138430895,3,2.2301538729523154,10.634723192112174,0.038565040594862716,70,1
b2ddd1c4-5879-450a-a02e-c43bb7bd5998,24,0.7149621940544953,1,3.194970147283396,12.607376570801488,0.11476519397685887,72,1
806142c2-d25c-4145-b2d6-bdd29e3c8a3d,29,0.38457616619106116,3,5.117275702467575,10.649557515150176,0.1433638437129464,90,1
